"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"null","<span style=""color:blue"">Tuch</span>","-999","test","a","2","0","0","-999","html-keyboard-response","7","152508","0.0-4.0-1.0","504","15.1.2020","09:23:59"
"1428","<span style=""color:green"">Trauer</span>","87","test","w","1","1","1","1","html-keyboard-response","10","158819","0.0-4.0-1.1","504","15.1.2020","09:23:59"
"783","<span style=""color:purple"">Verspätung</span>","68","test","d","1","2","2","1","html-keyboard-response","12","161080","0.0-4.0-1.2","504","15.1.2020","09:23:59"
"806","<span style=""color:blue"">Stift</span>","65","test","a","2","3","0","1","html-keyboard-response","14","163360","0.0-4.0-1.3","504","15.1.2020","09:23:59"
"831","<span style=""color:blue"">Unfall</span>","65","test","a","1","0","0","1","html-keyboard-response","16","165636","0.0-4.0-1.4","504","15.1.2020","09:23:59"
"1178","<span style=""color:purple"">Glas</span>","68","test","d","2","2","2","1","html-keyboard-response","18","167914","0.0-4.0-1.5","504","15.1.2020","09:23:59"
"598","<span style=""color:blue"">Unglück</span>","65","test","a","1","3","0","1","html-keyboard-response","20","170202","0.0-4.0-1.6","504","15.1.2020","09:23:59"
"494","<span style=""color:green"">Würfel</span>","68","test","w","2","1","1","0","html-keyboard-response","22","172477","0.0-4.0-1.7","504","15.1.2020","09:23:59"
"1024","<span style=""color:purple"">Schal</span>","68","main","d","2","11","2","1","html-keyboard-response","26","189626","0.0-6.0-1.0","504","15.1.2020","09:23:59"
"757","<span style=""color:purple"">Schuhe</span>","68","main","d","2","2","2","1","html-keyboard-response","28","191893","0.0-6.0-1.1","504","15.1.2020","09:23:59"
"789","<span style=""color:purple"">Panik</span>","68","main","d","1","13","2","1","html-keyboard-response","30","194170","0.0-6.0-1.2","504","15.1.2020","09:23:59"
"612","<span style=""color:green"">Kälte</span>","87","main","w","1","9","1","1","html-keyboard-response","32","196459","0.0-6.0-1.3","504","15.1.2020","09:23:59"
"863","<span style=""color:purple"">Grab</span>","68","main","d","1","7","2","1","html-keyboard-response","34","198745","0.0-6.0-1.4","504","15.1.2020","09:23:59"
"1748","<span style=""color:green"">Ekel</span>","87","main","w","1","0","1","1","html-keyboard-response","36","201042","0.0-6.0-1.5","504","15.1.2020","09:23:59"
"814","<span style=""color:green"">Haus</span>","87","main","w","2","1","1","1","html-keyboard-response","38","203321","0.0-6.0-1.6","504","15.1.2020","09:23:59"
"611","<span style=""color:green"">Mord</span>","87","main","w","1","3","1","1","html-keyboard-response","40","205599","0.0-6.0-1.7","504","15.1.2020","09:23:59"
"739","<span style=""color:blue"">Fahrzeug</span>","65","main","a","2","9","0","1","html-keyboard-response","42","207910","0.0-6.0-1.8","504","15.1.2020","09:23:59"
"1286","<span style=""color:green"">Zerstörung</span>","87","main","w","1","12","1","1","html-keyboard-response","44","210194","0.0-6.0-1.9","504","15.1.2020","09:23:59"
"712","<span style=""color:blue"">Pflanze</span>","65","main","a","2","12","0","1","html-keyboard-response","46","212495","0.0-6.0-1.10","504","15.1.2020","09:23:59"
"688","<span style=""color:blue"">Anker</span>","65","main","a","2","3","0","1","html-keyboard-response","48","214785","0.0-6.0-1.11","504","15.1.2020","09:23:59"
"1001","<span style=""color:green"">Krankheit</span>","87","main","w","1","15","1","1","html-keyboard-response","50","217073","0.0-6.0-1.12","504","15.1.2020","09:23:59"
"838","<span style=""color:purple"">Straße</span>","68","main","d","2","8","2","1","html-keyboard-response","52","219368","0.0-6.0-1.13","504","15.1.2020","09:23:59"
"633","<span style=""color:blue"">Hunger</span>","65","main","a","1","2","0","1","html-keyboard-response","54","221635","0.0-6.0-1.14","504","15.1.2020","09:23:59"
"737","<span style=""color:blue"">Stein</span>","65","main","a","2","6","0","1","html-keyboard-response","56","223904","0.0-6.0-1.15","504","15.1.2020","09:23:59"
"639","<span style=""color:blue"">Ebola</span>","65","main","a","1","11","0","1","html-keyboard-response","58","226196","0.0-6.0-1.16","504","15.1.2020","09:23:59"
"721","<span style=""color:green"">Lampe</span>","87","main","w","2","10","1","1","html-keyboard-response","60","228493","0.0-6.0-1.17","504","15.1.2020","09:23:59"
"596","<span style=""color:green"">Fenster</span>","87","main","w","2","7","1","1","html-keyboard-response","62","230767","0.0-6.0-1.18","504","15.1.2020","09:23:59"
"943","<span style=""color:purple"">Stadt</span>","68","main","d","2","5","2","1","html-keyboard-response","64","233044","0.0-6.0-1.19","504","15.1.2020","09:23:59"
"602","<span style=""color:purple"">Krieg</span>","68","main","d","1","1","2","1","html-keyboard-response","66","235313","0.0-6.0-1.20","504","15.1.2020","09:23:59"
"607","<span style=""color:blue"">Bombe</span>","65","main","a","1","14","0","1","html-keyboard-response","68","237608","0.0-6.0-1.21","504","15.1.2020","09:23:59"
"670","<span style=""color:blue"">Tod</span>","65","main","a","1","5","0","1","html-keyboard-response","70","239897","0.0-6.0-1.22","504","15.1.2020","09:23:59"
"630","<span style=""color:green"">Schrank</span>","87","main","w","2","13","1","1","html-keyboard-response","72","242181","0.0-6.0-1.23","504","15.1.2020","09:23:59"
"722","<span style=""color:blue"">Papier</span>","65","main","a","2","0","0","1","html-keyboard-response","74","244471","0.0-6.0-1.24","504","15.1.2020","09:23:59"
"657","<span style=""color:blue"">Schulden</span>","65","main","a","1","8","0","1","html-keyboard-response","76","246757","0.0-6.0-1.25","504","15.1.2020","09:23:59"
"633","<span style=""color:green"">Stuhl</span>","87","main","w","2","4","1","1","html-keyboard-response","78","249046","0.0-6.0-1.26","504","15.1.2020","09:23:59"
"487","<span style=""color:purple"">Prüfung</span>","68","main","d","1","10","2","1","html-keyboard-response","80","251325","0.0-6.0-1.27","504","15.1.2020","09:23:59"
"632","<span style=""color:green"">Stress</span>","87","main","w","1","6","1","1","html-keyboard-response","82","253588","0.0-6.0-1.28","504","15.1.2020","09:23:59"
"579","<span style=""color:blue"">Flasche</span>","65","main","a","2","15","0","1","html-keyboard-response","84","255860","0.0-6.0-1.29","504","15.1.2020","09:23:59"
"886","<span style=""color:purple"">Tür</span>","68","main","d","2","14","2","1","html-keyboard-response","86","258129","0.0-6.0-1.30","504","15.1.2020","09:23:59"
"704","<span style=""color:purple"">Diebstahl</span>","68","main","d","1","4","2","1","html-keyboard-response","88","260408","0.0-6.0-1.31","504","15.1.2020","09:23:59"
