"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"564","<span style=""color:blue"">Hunger</span>","65","main","a","1","11","0","1","html-keyboard-response","32","52488","0.0-6.0-1.4","403","20.1.2020","13:38:52"
"609","<span style=""color:purple"">Stein</span>","68","main","d","2","5","2","1","html-keyboard-response","34","54743","0.0-6.0-1.5","403","20.1.2020","13:38:52"
"673","<span style=""color:blue"">Pflanze</span>","65","main","a","2","3","0","1","html-keyboard-response","36","56996","0.0-6.0-1.6","403","20.1.2020","13:38:52"
"531","<span style=""color:blue"">Schal</span>","65","main","a","2","12","0","1","html-keyboard-response","38","59251","0.0-6.0-1.7","403","20.1.2020","13:38:52"
"422","<span style=""color:blue"">Stadt</span>","65","main","a","2","9","0","1","html-keyboard-response","40","61505","0.0-6.0-1.8","403","20.1.2020","13:38:52"
"611","<span style=""color:green"">Bombe</span>","87","main","w","1","9","1","1","html-keyboard-response","42","63762","0.0-6.0-1.9","403","20.1.2020","13:38:52"
"450","<span style=""color:green"">Krankheit</span>","87","main","w","1","15","1","1","html-keyboard-response","44","66016","0.0-6.0-1.10","403","20.1.2020","13:38:52"
"434","<span style=""color:green"">Grab</span>","87","main","w","1","3","1","1","html-keyboard-response","46","68273","0.0-6.0-1.11","403","20.1.2020","13:38:52"
"651","<span style=""color:purple"">Schuhe</span>","68","main","d","2","14","2","1","html-keyboard-response","48","70529","0.0-6.0-1.12","403","20.1.2020","13:38:52"
"568","<span style=""color:green"">Stuhl</span>","87","main","w","2","4","1","1","html-keyboard-response","50","72784","0.0-6.0-1.13","403","20.1.2020","13:38:52"
"551","<span style=""color:blue"">Zerstörung</span>","65","main","a","1","14","0","1","html-keyboard-response","52","75038","0.0-6.0-1.14","403","20.1.2020","13:38:52"
"558","<span style=""color:blue"">Stress</span>","65","main","a","1","5","0","1","html-keyboard-response","54","77291","0.0-6.0-1.15","403","20.1.2020","13:38:52"
"563","<span style=""color:green"">Papier</span>","87","main","w","2","10","1","1","html-keyboard-response","56","79545","0.0-6.0-1.16","403","20.1.2020","13:38:52"
"604","<span style=""color:blue"">Ekel</span>","65","main","a","1","8","0","1","html-keyboard-response","58","81799","0.0-6.0-1.17","403","20.1.2020","13:38:52"
"505","<span style=""color:purple"">Schulden</span>","68","main","d","1","4","2","1","html-keyboard-response","60","84052","0.0-6.0-1.18","403","20.1.2020","13:38:52"
"451","<span style=""color:purple"">Mord</span>","68","main","d","1","1","2","1","html-keyboard-response","62","86306","0.0-6.0-1.19","403","20.1.2020","13:38:52"
"743","<span style=""color:green"">Flasche</span>","87","main","w","2","13","1","1","html-keyboard-response","64","88560","0.0-6.0-1.20","403","20.1.2020","13:38:52"
"436","<span style=""color:green"">Schrank</span>","87","main","w","2","7","1","1","html-keyboard-response","66","90815","0.0-6.0-1.21","403","20.1.2020","13:38:52"
"589","<span style=""color:purple"">Panik</span>","68","main","d","1","10","2","1","html-keyboard-response","68","93074","0.0-6.0-1.22","403","20.1.2020","13:38:52"
"632","<span style=""color:purple"">Kälte</span>","68","main","d","1","7","2","1","html-keyboard-response","70","95328","0.0-6.0-1.23","403","20.1.2020","13:38:52"
"524","<span style=""color:purple"">Tür</span>","68","main","d","2","8","2","1","html-keyboard-response","72","97581","0.0-6.0-1.24","403","20.1.2020","13:38:52"
"655","<span style=""color:green"">Prüfung</span>","87","main","w","1","6","1","1","html-keyboard-response","74","99834","0.0-6.0-1.25","403","20.1.2020","13:38:52"
"527","<span style=""color:blue"">Fenster</span>","65","main","a","2","15","0","1","html-keyboard-response","76","102088","0.0-6.0-1.26","403","20.1.2020","13:38:52"
"583","<span style=""color:purple"">Diebstahl</span>","68","main","d","1","13","2","1","html-keyboard-response","78","104343","0.0-6.0-1.27","403","20.1.2020","13:38:52"
"589","<span style=""color:green"">Ebola</span>","87","main","w","1","12","1","1","html-keyboard-response","80","106595","0.0-6.0-1.28","403","20.1.2020","13:38:52"
"488","<span style=""color:green"">Krieg</span>","87","main","w","1","0","1","1","html-keyboard-response","82","108847","0.0-6.0-1.29","403","20.1.2020","13:38:52"
"439","<span style=""color:green"">Haus</span>","87","main","w","2","1","1","1","html-keyboard-response","84","111098","0.0-6.0-1.30","403","20.1.2020","13:38:52"
"502","<span style=""color:blue"">Tod</span>","65","main","a","1","2","0","1","html-keyboard-response","86","113350","0.0-6.0-1.31","403","20.1.2020","13:38:52"
