"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"521","<span style=""color:purple"">Kälte</span>","68","main","d","1","10","2","1","html-keyboard-response","55","138658","0.0-6.0-1.15","103","13.1.2020","13:22:09"
"513","<span style=""color:purple"">Krieg</span>","68","main","d","1","1","2","1","html-keyboard-response","57","140913","0.0-6.0-1.16","103","13.1.2020","13:22:09"
"540","<span style=""color:purple"">Papier</span>","68","main","d","2","2","2","1","html-keyboard-response","59","143167","0.0-6.0-1.17","103","13.1.2020","13:22:09"
"648","<span style=""color:purple"">Tür</span>","68","main","d","2","5","2","1","html-keyboard-response","61","145422","0.0-6.0-1.18","103","13.1.2020","13:22:09"
"555","<span style=""color:purple"">Straße</span>","68","main","d","2","11","2","1","html-keyboard-response","63","147678","0.0-6.0-1.19","103","13.1.2020","13:22:09"
"698","<span style=""color:blue"">Fenster</span>","65","main","a","2","15","0","1","html-keyboard-response","65","149933","0.0-6.0-1.20","103","13.1.2020","13:22:09"
"541","<span style=""color:purple"">Stein</span>","68","main","d","2","8","2","1","html-keyboard-response","67","152187","0.0-6.0-1.21","103","13.1.2020","13:22:09"
"620","<span style=""color:purple"">Schal</span>","68","main","d","2","14","2","1","html-keyboard-response","69","154440","0.0-6.0-1.22","103","13.1.2020","13:22:09"
"583","<span style=""color:purple"">Prüfung</span>","68","main","d","1","7","2","1","html-keyboard-response","71","156694","0.0-6.0-1.23","103","13.1.2020","13:22:09"
"507","<span style=""color:blue"">Flasche</span>","65","main","a","2","12","0","1","html-keyboard-response","73","158948","0.0-6.0-1.24","103","13.1.2020","13:22:09"
"535","<span style=""color:purple"">Panik</span>","68","main","d","1","13","2","1","html-keyboard-response","75","161202","0.0-6.0-1.25","103","13.1.2020","13:22:09"
"506","<span style=""color:green"">Grab</span>","87","main","w","1","3","1","1","html-keyboard-response","77","163458","0.0-6.0-1.26","103","13.1.2020","13:22:09"
"626","<span style=""color:blue"">Schulden</span>","65","main","a","1","2","0","1","html-keyboard-response","79","165713","0.0-6.0-1.27","103","13.1.2020","13:22:09"
"569","<span style=""color:purple"">Tod</span>","68","main","d","1","4","2","1","html-keyboard-response","81","167968","0.0-6.0-1.28","103","13.1.2020","13:22:09"
"583","<span style=""color:blue"">Bombe</span>","65","main","a","1","14","0","1","html-keyboard-response","83","170222","0.0-6.0-1.29","103","13.1.2020","13:22:09"
"583","<span style=""color:blue"">Hunger</span>","65","main","a","1","11","0","1","html-keyboard-response","85","172475","0.0-6.0-1.30","103","13.1.2020","13:22:09"
"505","<span style=""color:blue"">Haus</span>","65","main","a","2","0","0","1","html-keyboard-response","87","174727","0.0-6.0-1.31","103","13.1.2020","13:22:09"
