"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"811","<span style=""color:blue"">Stift</span>","65","test","a","2","3","0","1","html-keyboard-response","7","19526","0.0-4.0-1.0","404","20.1.2020","13:40:52"
"535","<span style=""color:blue"">Unfall</span>","65","test","a","1","0","0","1","html-keyboard-response","9","21779","0.0-4.0-1.1","404","20.1.2020","13:40:52"
"539","<span style=""color:green"">Trauer</span>","87","test","w","1","1","1","1","html-keyboard-response","11","24035","0.0-4.0-1.2","404","20.1.2020","13:40:52"
"521","<span style=""color:blue"">Tuch</span>","65","test","a","2","0","0","1","html-keyboard-response","13","26290","0.0-4.0-1.3","404","20.1.2020","13:40:52"
"482","<span style=""color:blue"">Unglück</span>","65","test","a","1","3","0","1","html-keyboard-response","15","28545","0.0-4.0-1.4","404","20.1.2020","13:40:52"
"587","<span style=""color:purple"">Verspätung</span>","68","test","d","1","2","2","1","html-keyboard-response","17","30799","0.0-4.0-1.5","404","20.1.2020","13:40:52"
"548","<span style=""color:purple"">Glas</span>","68","test","d","2","2","2","1","html-keyboard-response","19","33052","0.0-4.0-1.6","404","20.1.2020","13:40:52"
"545","<span style=""color:green"">Würfel</span>","87","test","w","2","1","1","1","html-keyboard-response","21","35308","0.0-4.0-1.7","404","20.1.2020","13:40:52"
"512","<span style=""color:purple"">Fenster</span>","68","main","d","2","14","2","1","html-keyboard-response","24","38407","0.0-6.0-1.0","404","20.1.2020","13:40:52"
"575","<span style=""color:green"">Stadt</span>","87","main","w","2","10","1","1","html-keyboard-response","26","40661","0.0-6.0-1.1","404","20.1.2020","13:40:52"
"819","<span style=""color:purple"">Anker</span>","68","main","d","2","2","2","1","html-keyboard-response","28","42913","0.0-6.0-1.2","404","20.1.2020","13:40:52"
"450","<span style=""color:purple"">Tür</span>","68","main","d","2","8","2","1","html-keyboard-response","30","45167","0.0-6.0-1.3","404","20.1.2020","13:40:52"
"565","<span style=""color:green"">Flasche</span>","87","main","w","2","13","1","1","html-keyboard-response","32","47422","0.0-6.0-1.4","404","20.1.2020","13:40:52"
"511","<span style=""color:blue"">Hunger</span>","65","main","a","1","11","0","1","html-keyboard-response","34","49674","0.0-6.0-1.5","404","20.1.2020","13:40:52"
"585","<span style=""color:green"">Bombe</span>","87","main","w","1","15","1","1","html-keyboard-response","36","51928","0.0-6.0-1.6","404","20.1.2020","13:40:52"
"600","<span style=""color:blue"">Schrank</span>","65","main","a","2","9","0","1","html-keyboard-response","38","54182","0.0-6.0-1.7","404","20.1.2020","13:40:52"
"529","<span style=""color:purple"">Ebola</span>","68","main","d","1","10","2","1","html-keyboard-response","40","56438","0.0-6.0-1.8","404","20.1.2020","13:40:52"
"505","<span style=""color:purple"">Zerstörung</span>","68","main","d","1","7","2","1","html-keyboard-response","42","58693","0.0-6.0-1.9","404","20.1.2020","13:40:52"
"510","<span style=""color:purple"">Mord</span>","68","main","d","1","1","2","1","html-keyboard-response","44","60948","0.0-6.0-1.10","404","20.1.2020","13:40:52"
"496","<span style=""color:blue"">Schuhe</span>","65","main","a","2","15","0","1","html-keyboard-response","46","63202","0.0-6.0-1.11","404","20.1.2020","13:40:52"
"633","<span style=""color:green"">Lampe</span>","87","main","w","2","7","1","1","html-keyboard-response","48","65455","0.0-6.0-1.12","404","20.1.2020","13:40:52"
"551","<span style=""color:blue"">Schal</span>","65","main","a","2","12","0","1","html-keyboard-response","50","67709","0.0-6.0-1.13","404","20.1.2020","13:40:52"
"524","<span style=""color:green"">Schulden</span>","68","main","w","1","3","1","0","html-keyboard-response","52","69963","0.0-6.0-1.14","404","20.1.2020","13:40:52"
"649","<span style=""color:blue"">Stress</span>","65","main","a","1","8","0","1","html-keyboard-response","55","76227","0.0-6.0-1.15","404","20.1.2020","13:40:52"
"597","<span style=""color:green"">Fahrzeug</span>","87","main","w","2","4","1","1","html-keyboard-response","57","78482","0.0-6.0-1.16","404","20.1.2020","13:40:52"
"560","<span style=""color:blue"">Ekel</span>","65","main","a","1","5","0","1","html-keyboard-response","59","80736","0.0-6.0-1.17","404","20.1.2020","13:40:52"
"669","<span style=""color:purple"">Stein</span>","68","main","d","2","5","2","1","html-keyboard-response","61","82989","0.0-6.0-1.18","404","20.1.2020","13:40:52"
