"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"670","<span style=""color:blue"">Unfall</span>","65","test","a","1","0","0","1","html-keyboard-response","7","775603","0.0-4.0-1.0","302","7.1.2020","18:09:35"
"967","<span style=""color:purple"">Glas</span>","87","test","d","2","2","2","0","html-keyboard-response","9","777881","0.0-4.0-1.1","302","7.1.2020","18:09:35"
"null","<span style=""color:green"">Trauer</span>","-999","test","w","1","1","1","-999","html-keyboard-response","12","784164","0.0-4.0-1.2","302","7.1.2020","18:09:35"
"752","<span style=""color:blue"">Unglück</span>","65","test","a","1","3","0","1","html-keyboard-response","15","790444","0.0-4.0-1.3","302","7.1.2020","18:09:35"
"908","<span style=""color:purple"">Verspätung</span>","68","test","d","1","2","2","1","html-keyboard-response","17","792705","0.0-4.0-1.4","302","7.1.2020","18:09:35"
"670","<span style=""color:blue"">Stift</span>","87","test","a","2","3","0","0","html-keyboard-response","19","794984","0.0-4.0-1.5","302","7.1.2020","18:09:35"
"571","<span style=""color:blue"">Tuch</span>","65","test","a","2","0","0","1","html-keyboard-response","22","801274","0.0-4.0-1.6","302","7.1.2020","18:09:35"
"822","<span style=""color:green"">Würfel</span>","87","test","w","2","1","1","1","html-keyboard-response","24","803554","0.0-4.0-1.7","302","7.1.2020","18:09:35"
"1263","<span style=""color:green"">Straße</span>","87","main","w","2","10","1","1","html-keyboard-response","27","830094","0.0-6.0-1.0","302","7.1.2020","18:09:35"
"585","<span style=""color:purple"">Panik</span>","68","main","d","1","13","2","1","html-keyboard-response","29","832374","0.0-6.0-1.1","302","7.1.2020","18:09:35"
"417","<span style=""color:blue"">Schrank</span>","65","main","a","2","9","0","1","html-keyboard-response","31","834644","0.0-6.0-1.2","302","7.1.2020","18:09:35"
"674","<span style=""color:blue"">Prüfung</span>","65","main","a","1","8","0","1","html-keyboard-response","33","836933","0.0-6.0-1.3","302","7.1.2020","18:09:35"
"852","<span style=""color:purple"">Kälte</span>","68","main","d","1","10","2","1","html-keyboard-response","35","839214","0.0-6.0-1.4","302","7.1.2020","18:09:35"
"492","<span style=""color:blue"">Stuhl</span>","65","main","a","2","3","0","1","html-keyboard-response","37","841494","0.0-6.0-1.5","302","7.1.2020","18:09:35"
"453","<span style=""color:green"">Stein</span>","87","main","w","2","4","1","1","html-keyboard-response","39","843758","0.0-6.0-1.6","302","7.1.2020","18:09:35"
"495","<span style=""color:blue"">Bombe</span>","65","main","a","1","11","0","1","html-keyboard-response","41","846035","0.0-6.0-1.7","302","7.1.2020","18:09:35"
"609","<span style=""color:blue"">Grab</span>","65","main","a","1","2","0","1","html-keyboard-response","43","848315","0.0-6.0-1.8","302","7.1.2020","18:09:35"
"752","<span style=""color:purple"">Schal</span>","68","main","d","2","14","2","1","html-keyboard-response","45","850604","0.0-6.0-1.9","302","7.1.2020","18:09:35"
"431","<span style=""color:blue"">Flasche</span>","65","main","a","2","12","0","1","html-keyboard-response","47","852864","0.0-6.0-1.10","302","7.1.2020","18:09:35"
"502","<span style=""color:green"">Anker</span>","87","main","w","2","7","1","1","html-keyboard-response","49","855134","0.0-6.0-1.11","302","7.1.2020","18:09:35"
"794","<span style=""color:purple"">Mord</span>","68","main","d","1","1","2","1","html-keyboard-response","51","857423","0.0-6.0-1.12","302","7.1.2020","18:09:35"
"677","<span style=""color:purple"">Schulden</span>","68","main","d","1","4","2","1","html-keyboard-response","53","859678","0.0-6.0-1.13","302","7.1.2020","18:09:35"
"439","<span style=""color:green"">Zerstörung</span>","65","main","w","1","9","1","0","html-keyboard-response","55","861934","0.0-6.0-1.14","302","7.1.2020","18:09:35"
"781","<span style=""color:purple"">Stadt</span>","68","main","d","2","11","2","1","html-keyboard-response","58","868224","0.0-6.0-1.15","302","7.1.2020","18:09:35"
"842","<span style=""color:green"">Hunger</span>","87","main","w","1","12","1","1","html-keyboard-response","60","870484","0.0-6.0-1.16","302","7.1.2020","18:09:35"
"691","<span style=""color:purple"">Fahrzeug</span>","68","main","d","2","5","2","1","html-keyboard-response","62","872754","0.0-6.0-1.17","302","7.1.2020","18:09:35"
"543","<span style=""color:blue"">Stress</span>","65","main","a","1","5","0","1","html-keyboard-response","64","875024","0.0-6.0-1.18","302","7.1.2020","18:09:35"
"640","<span style=""color:blue"">Fenster</span>","65","main","a","2","15","0","1","html-keyboard-response","66","877304","0.0-6.0-1.19","302","7.1.2020","18:09:35"
"499","<span style=""color:blue"">Haus</span>","65","main","a","2","0","0","1","html-keyboard-response","68","879574","0.0-6.0-1.20","302","7.1.2020","18:09:35"
"746","<span style=""color:blue"">Tür</span>","65","main","a","2","6","0","1","html-keyboard-response","70","881854","0.0-6.0-1.21","302","7.1.2020","18:09:35"
"854","<span style=""color:green"">Ebola</span>","87","main","w","1","15","1","1","html-keyboard-response","72","884124","0.0-6.0-1.22","302","7.1.2020","18:09:35"
"1287","<span style=""color:green"">Ekel</span>","87","main","w","1","6","1","1","html-keyboard-response","74","886404","0.0-6.0-1.23","302","7.1.2020","18:09:35"
"830","<span style=""color:green"">Tod</span>","87","main","w","1","3","1","1","html-keyboard-response","76","888674","0.0-6.0-1.24","302","7.1.2020","18:09:35"
"724","<span style=""color:purple"">Diebstahl</span>","68","main","d","1","7","2","1","html-keyboard-response","78","890964","0.0-6.0-1.25","302","7.1.2020","18:09:35"
"768","<span style=""color:purple"">Pflanze</span>","68","main","d","2","8","2","1","html-keyboard-response","80","893225","0.0-6.0-1.26","302","7.1.2020","18:09:35"
"1200","<span style=""color:green"">Krieg</span>","87","main","w","1","0","1","1","html-keyboard-response","82","895493","0.0-6.0-1.27","302","7.1.2020","18:09:35"
"737","<span style=""color:green"">Papier</span>","87","main","w","2","1","1","1","html-keyboard-response","84","897754","0.0-6.0-1.28","302","7.1.2020","18:09:35"
"525","<span style=""color:green"">Schuhe</span>","87","main","w","2","13","1","1","html-keyboard-response","86","900023","0.0-6.0-1.29","302","7.1.2020","18:09:35"
"544","<span style=""color:blue"">Krankheit</span>","65","main","a","1","14","0","1","html-keyboard-response","88","902294","0.0-6.0-1.30","302","7.1.2020","18:09:35"
"784","<span style=""color:purple"">Lampe</span>","87","main","d","2","2","2","0","html-keyboard-response","90","904574","0.0-6.0-1.31","302","7.1.2020","18:09:35"
