"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"484","<span style=""color:purple"">Pflanze</span>","68","main","d","2","8","2","1","html-keyboard-response","53","123601","0.0-6.0-1.14","307","7.1.2020","19:28:05"
"511","<span style=""color:green"">Mord</span>","87","main","w","1","0","1","1","html-keyboard-response","55","125870","0.0-6.0-1.15","307","7.1.2020","19:28:05"
"577","<span style=""color:purple"">Stein</span>","68","main","d","2","5","2","1","html-keyboard-response","57","128131","0.0-6.0-1.16","307","7.1.2020","19:28:05"
"639","<span style=""color:blue"">Flasche</span>","65","main","a","2","12","0","1","html-keyboard-response","59","130396","0.0-6.0-1.17","307","7.1.2020","19:28:05"
"756","<span style=""color:blue"">Haus</span>","65","main","a","2","3","0","1","html-keyboard-response","61","132671","0.0-6.0-1.18","307","7.1.2020","19:28:05"
"585","<span style=""color:blue"">Krankheit</span>","65","main","a","1","14","0","1","html-keyboard-response","63","134961","0.0-6.0-1.19","307","7.1.2020","19:28:05"
"654","<span style=""color:green"">Schuhe</span>","87","main","w","2","13","1","1","html-keyboard-response","65","137251","0.0-6.0-1.20","307","7.1.2020","19:28:05"
"864","<span style=""color:blue"">Straße</span>","65","main","a","2","9","0","1","html-keyboard-response","67","139531","0.0-6.0-1.21","307","7.1.2020","19:28:05"
"600","<span style=""color:purple"">Bombe</span>","68","main","d","1","4","2","1","html-keyboard-response","69","141811","0.0-6.0-1.22","307","7.1.2020","19:28:05"
"521","<span style=""color:purple"">Fenster</span>","68","main","d","2","14","2","1","html-keyboard-response","71","144081","0.0-6.0-1.23","307","7.1.2020","19:28:05"
"391","<span style=""color:green"">Papier</span>","87","main","w","2","1","1","1","html-keyboard-response","73","146355","0.0-6.0-1.24","307","7.1.2020","19:28:05"
"607","<span style=""color:purple"">Krieg</span>","68","main","d","1","1","2","1","html-keyboard-response","75","148630","0.0-6.0-1.25","307","7.1.2020","19:28:05"
"892","<span style=""color:blue"">Lampe</span>","65","main","a","2","15","0","1","html-keyboard-response","77","150890","0.0-6.0-1.26","307","7.1.2020","19:28:05"
"795","<span style=""color:blue"">Schulden</span>","65","main","a","1","5","0","1","html-keyboard-response","79","153160","0.0-6.0-1.27","307","7.1.2020","19:28:05"
"548","<span style=""color:blue"">Tod</span>","65","main","a","1","2","0","1","html-keyboard-response","81","155451","0.0-6.0-1.28","307","7.1.2020","19:28:05"
"576","<span style=""color:purple"">Stuhl</span>","68","main","d","2","2","2","1","html-keyboard-response","83","157730","0.0-6.0-1.29","307","7.1.2020","19:28:05"
"676","<span style=""color:blue"">Panik</span>","65","main","a","1","11","0","1","html-keyboard-response","85","160001","0.0-6.0-1.30","307","7.1.2020","19:28:05"
"550","<span style=""color:green"">Zerstörung</span>","87","main","w","1","9","1","1","html-keyboard-response","87","162270","0.0-6.0-1.31","307","7.1.2020","19:28:05"
