"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"631","<span style=""color:green"">Diebstahl</span>","87","main","w","1","6","1","1","html-keyboard-response","60","203311","0.0-6.0-1.17","101","13.1.2020","13:13:10"
"458","<span style=""color:purple"">Haus</span>","65","main","d","2","2","2","0","html-keyboard-response","62","205567","0.0-6.0-1.18","101","13.1.2020","13:13:10"
"593","<span style=""color:green"">Krieg</span>","87","main","w","1","0","1","1","html-keyboard-response","65","211821","0.0-6.0-1.19","101","13.1.2020","13:13:10"
"672","<span style=""color:purple"">Prüfung</span>","68","main","d","1","10","2","1","html-keyboard-response","67","214076","0.0-6.0-1.20","101","13.1.2020","13:13:10"
"543","<span style=""color:green"">Hunger</span>","87","main","w","1","12","1","1","html-keyboard-response","69","216329","0.0-6.0-1.21","101","13.1.2020","13:13:10"
"417","<span style=""color:blue"">Bombe</span>","65","main","a","1","14","0","1","html-keyboard-response","71","218581","0.0-6.0-1.22","101","13.1.2020","13:13:10"
"505","<span style=""color:blue"">Ekel</span>","65","main","a","1","5","0","1","html-keyboard-response","73","220835","0.0-6.0-1.23","101","13.1.2020","13:13:10"
"560","<span style=""color:purple"">Schrank</span>","87","main","d","2","8","2","0","html-keyboard-response","75","223089","0.0-6.0-1.24","101","13.1.2020","13:13:10"
"638","<span style=""color:purple"">Schulden</span>","68","main","d","1","4","2","1","html-keyboard-response","78","229343","0.0-6.0-1.25","101","13.1.2020","13:13:10"
"561","<span style=""color:blue"">Panik</span>","65","main","a","1","11","0","1","html-keyboard-response","80","231598","0.0-6.0-1.26","101","13.1.2020","13:13:10"
"478","<span style=""color:blue"">Zerstörung</span>","65","main","a","1","8","0","1","html-keyboard-response","82","233851","0.0-6.0-1.27","101","13.1.2020","13:13:10"
"499","<span style=""color:blue"">Lampe</span>","65","main","a","2","6","0","1","html-keyboard-response","84","236106","0.0-6.0-1.28","101","13.1.2020","13:13:10"
"558","<span style=""color:green"">Grab</span>","87","main","w","1","3","1","1","html-keyboard-response","86","238358","0.0-6.0-1.29","101","13.1.2020","13:13:10"
"587","<span style=""color:purple"">Schal</span>","68","main","d","2","11","2","1","html-keyboard-response","88","240613","0.0-6.0-1.30","101","13.1.2020","13:13:10"
"499","<span style=""color:blue"">Tod</span>","65","main","a","1","2","0","1","html-keyboard-response","90","242864","0.0-6.0-1.31","101","13.1.2020","13:13:10"
