"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"554","<span style=""color:blue"">Schal</span>","65","main","a","2","9","0","1","html-keyboard-response","70","149616","0.0-6.0-1.22","704","6.1.2020","16:14:42"
"787","<span style=""color:blue"">Zerstörung</span>","65","main","a","1","8","0","1","html-keyboard-response","72","151868","0.0-6.0-1.23","704","6.1.2020","16:14:42"
"720","<span style=""color:green"">Kälte</span>","87","main","w","1","9","1","1","html-keyboard-response","74","154121","0.0-6.0-1.24","704","6.1.2020","16:14:42"
"549","<span style=""color:blue"">Mord</span>","65","main","a","1","2","0","1","html-keyboard-response","76","156375","0.0-6.0-1.25","704","6.1.2020","16:14:42"
"686","<span style=""color:green"">Straße</span>","87","main","w","2","10","1","1","html-keyboard-response","78","158627","0.0-6.0-1.26","704","6.1.2020","16:14:42"
"625","<span style=""color:purple"">Prüfung</span>","68","main","d","1","4","2","1","html-keyboard-response","80","160879","0.0-6.0-1.27","704","6.1.2020","16:14:42"
"478","<span style=""color:purple"">Papier</span>","68","main","d","2","5","2","1","html-keyboard-response","82","163130","0.0-6.0-1.28","704","6.1.2020","16:14:42"
"1162","<span style=""color:blue"">Ekel</span>","65","main","a","1","5","0","1","html-keyboard-response","84","165382","0.0-6.0-1.29","704","6.1.2020","16:14:42"
"null","<span style=""color:blue"">Schrank</span>","-999","main","a","2","6","0","-999","html-keyboard-response","86","167634","0.0-6.0-1.30","704","6.1.2020","16:14:42"
"607","<span style=""color:blue"">Fenster</span>","65","main","a","2","15","0","1","html-keyboard-response","89","173890","0.0-6.0-1.31","704","6.1.2020","16:14:42"
