"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"720","<span style=""color:blue"">Stift</span>","65","test","a","2","3","0","1","html-keyboard-response","7","36180","0.0-4.0-1.0","401","20.1.2020","13:34:12"
"647","<span style=""color:green"">Würfel</span>","87","test","w","2","1","1","1","html-keyboard-response","9","38437","0.0-4.0-1.1","401","20.1.2020","13:34:12"
"614","<span style=""color:blue"">Unglück</span>","65","test","a","1","3","0","1","html-keyboard-response","11","40695","0.0-4.0-1.2","401","20.1.2020","13:34:12"
"601","<span style=""color:purple"">Glas</span>","68","test","d","2","2","2","1","html-keyboard-response","13","42950","0.0-4.0-1.3","401","20.1.2020","13:34:12"
"540","<span style=""color:purple"">Verspätung</span>","68","test","d","1","2","2","1","html-keyboard-response","15","45203","0.0-4.0-1.4","401","20.1.2020","13:34:12"
"651","<span style=""color:blue"">Tuch</span>","65","test","a","2","0","0","1","html-keyboard-response","17","47458","0.0-4.0-1.5","401","20.1.2020","13:34:12"
"576","<span style=""color:green"">Trauer</span>","87","test","w","1","1","1","1","html-keyboard-response","19","49711","0.0-4.0-1.6","401","20.1.2020","13:34:12"
"588","<span style=""color:blue"">Unfall</span>","65","test","a","1","0","0","1","html-keyboard-response","21","51967","0.0-4.0-1.7","401","20.1.2020","13:34:12"
"550","<span style=""color:blue"">Lampe</span>","65","main","a","2","6","0","1","html-keyboard-response","24","55090","0.0-6.0-1.0","401","20.1.2020","13:34:12"
"568","<span style=""color:green"">Grab</span>","87","main","w","1","0","1","1","html-keyboard-response","26","57343","0.0-6.0-1.1","401","20.1.2020","13:34:12"
"571","<span style=""color:blue"">Stein</span>","65","main","a","2","9","0","1","html-keyboard-response","28","59597","0.0-6.0-1.2","401","20.1.2020","13:34:12"
"501","<span style=""color:blue"">Hunger</span>","65","main","a","1","11","0","1","html-keyboard-response","30","61851","0.0-6.0-1.3","401","20.1.2020","13:34:12"
"756","<span style=""color:green"">Zerstörung</span>","87","main","w","1","12","1","1","html-keyboard-response","32","64104","0.0-6.0-1.4","401","20.1.2020","13:34:12"
"517","<span style=""color:purple"">Stuhl</span>","68","main","d","2","5","2","1","html-keyboard-response","34","66359","0.0-6.0-1.5","401","20.1.2020","13:34:12"
"564","<span style=""color:green"">Schal</span>","87","main","w","2","13","1","1","html-keyboard-response","36","68613","0.0-6.0-1.6","401","20.1.2020","13:34:12"
"596","<span style=""color:purple"">Stress</span>","68","main","d","1","7","2","1","html-keyboard-response","38","70867","0.0-6.0-1.7","401","20.1.2020","13:34:12"
"626","<span style=""color:blue"">Prüfung</span>","65","main","a","1","8","0","1","html-keyboard-response","40","73119","0.0-6.0-1.8","401","20.1.2020","13:34:12"
"580","<span style=""color:blue"">Panik</span>","65","main","a","1","2","0","1","html-keyboard-response","42","75374","0.0-6.0-1.9","401","20.1.2020","13:34:12"
"572","<span style=""color:purple"">Diebstahl</span>","68","main","d","1","10","2","1","html-keyboard-response","44","77626","0.0-6.0-1.10","401","20.1.2020","13:34:12"
"677","<span style=""color:green"">Tür</span>","87","main","w","2","4","1","1","html-keyboard-response","46","79878","0.0-6.0-1.11","401","20.1.2020","13:34:12"
"637","<span style=""color:purple"">Stadt</span>","68","main","d","2","11","2","1","html-keyboard-response","48","82132","0.0-6.0-1.12","401","20.1.2020","13:34:12"
"703","<span style=""color:green"">Fahrzeug</span>","65","main","w","2","7","1","0","html-keyboard-response","50","84386","0.0-6.0-1.13","401","20.1.2020","13:34:12"
"818","<span style=""color:green"">Kälte</span>","87","main","w","1","9","1","1","html-keyboard-response","53","90642","0.0-6.0-1.14","401","20.1.2020","13:34:12"
"623","<span style=""color:blue"">Anker</span>","65","main","a","2","3","0","1","html-keyboard-response","55","92898","0.0-6.0-1.15","401","20.1.2020","13:34:12"
