"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"648","<span style=""color:blue"">Stift</span>","65","test","a","2","3","0","1","html-keyboard-response","7","220404","0.0-4.0-1.0","104","13.1.2020","14:13:15"
"676","<span style=""color:blue"">Unfall</span>","65","test","a","1","0","0","1","html-keyboard-response","9","222667","0.0-4.0-1.1","104","13.1.2020","14:13:15"
"556","<span style=""color:blue"">Tuch</span>","65","test","a","2","0","0","1","html-keyboard-response","11","224941","0.0-4.0-1.2","104","13.1.2020","14:13:15"
"938","<span style=""color:purple"">Glas</span>","68","test","d","2","2","2","1","html-keyboard-response","13","227197","0.0-4.0-1.3","104","13.1.2020","14:13:15"
"1025","<span style=""color:green"">Trauer</span>","87","test","w","1","1","1","1","html-keyboard-response","15","229452","0.0-4.0-1.4","104","13.1.2020","14:13:15"
"656","<span style=""color:green"">Würfel</span>","87","test","w","2","1","1","1","html-keyboard-response","17","231706","0.0-4.0-1.5","104","13.1.2020","14:13:15"
"572","<span style=""color:purple"">Verspätung</span>","68","test","d","1","2","2","1","html-keyboard-response","19","233962","0.0-4.0-1.6","104","13.1.2020","14:13:15"
"544","<span style=""color:blue"">Unglück</span>","65","test","a","1","3","0","1","html-keyboard-response","21","236217","0.0-4.0-1.7","104","13.1.2020","14:13:15"
"586","<span style=""color:purple"">Bombe</span>","68","main","d","1","13","2","1","html-keyboard-response","24","252577","0.0-6.0-1.0","104","13.1.2020","14:13:15"
"586","<span style=""color:green"">Ekel</span>","87","main","w","1","9","1","1","html-keyboard-response","26","254832","0.0-6.0-1.1","104","13.1.2020","14:13:15"
"578","<span style=""color:blue"">Diebstahl</span>","65","main","a","1","5","0","1","html-keyboard-response","28","257086","0.0-6.0-1.2","104","13.1.2020","14:13:15"
"632","<span style=""color:purple"">Pflanze</span>","68","main","d","2","5","2","1","html-keyboard-response","30","259342","0.0-6.0-1.3","104","13.1.2020","14:13:15"
"593","<span style=""color:blue"">Stuhl</span>","65","main","a","2","3","0","1","html-keyboard-response","32","261598","0.0-6.0-1.4","104","13.1.2020","14:13:15"
"706","<span style=""color:blue"">Stadt</span>","65","main","a","2","12","0","1","html-keyboard-response","34","263853","0.0-6.0-1.5","104","13.1.2020","14:13:15"
"615","<span style=""color:green"">Krieg</span>","87","main","w","1","6","1","1","html-keyboard-response","36","266108","0.0-6.0-1.6","104","13.1.2020","14:13:15"
"523","<span style=""color:blue"">Krankheit</span>","65","main","a","1","14","0","1","html-keyboard-response","38","268362","0.0-6.0-1.7","104","13.1.2020","14:13:15"
"695","<span style=""color:purple"">Straße</span>","68","main","d","2","11","2","1","html-keyboard-response","40","270617","0.0-6.0-1.8","104","13.1.2020","14:13:15"
"528","<span style=""color:purple"">Grab</span>","68","main","d","1","4","2","1","html-keyboard-response","42","272875","0.0-6.0-1.9","104","13.1.2020","14:13:15"
"491","<span style=""color:green"">Haus</span>","65","main","w","2","1","1","0","html-keyboard-response","44","275131","0.0-6.0-1.10","104","13.1.2020","14:13:15"
"743","<span style=""color:green"">Tür</span>","87","main","w","2","7","1","1","html-keyboard-response","47","281387","0.0-6.0-1.11","104","13.1.2020","14:13:15"
"663","<span style=""color:purple"">Panik</span>","68","main","d","1","10","2","1","html-keyboard-response","49","283642","0.0-6.0-1.12","104","13.1.2020","14:13:15"
"449","<span style=""color:green"">Hunger</span>","87","main","w","1","15","1","1","html-keyboard-response","51","285898","0.0-6.0-1.13","104","13.1.2020","14:13:15"
"760","<span style=""color:purple"">Anker</span>","68","main","d","2","2","2","1","html-keyboard-response","53","288152","0.0-6.0-1.14","104","13.1.2020","14:13:15"
"636","<span style=""color:purple"">Schuhe</span>","68","main","d","2","14","2","1","html-keyboard-response","55","290406","0.0-6.0-1.15","104","13.1.2020","14:13:15"
"591","<span style=""color:blue"">Flasche</span>","65","main","a","2","9","0","1","html-keyboard-response","57","292661","0.0-6.0-1.16","104","13.1.2020","14:13:15"
"772","<span style=""color:green"">Stress</span>","87","main","w","1","3","1","1","html-keyboard-response","59","294916","0.0-6.0-1.17","104","13.1.2020","14:13:15"
"503","<span style=""color:green"">Kälte</span>","87","main","w","1","12","1","1","html-keyboard-response","61","297170","0.0-6.0-1.18","104","13.1.2020","14:13:15"
"563","<span style=""color:purple"">Tod</span>","68","main","d","1","1","2","1","html-keyboard-response","63","299425","0.0-6.0-1.19","104","13.1.2020","14:13:15"
"779","<span style=""color:green"">Schulden</span>","87","main","w","1","0","1","1","html-keyboard-response","65","301680","0.0-6.0-1.20","104","13.1.2020","14:13:15"
"655","<span style=""color:blue"">Mord</span>","65","main","a","1","2","0","1","html-keyboard-response","67","303933","0.0-6.0-1.21","104","13.1.2020","14:13:15"
"677","<span style=""color:green"">Fahrzeug</span>","87","main","w","2","4","1","1","html-keyboard-response","69","306191","0.0-6.0-1.22","104","13.1.2020","14:13:15"
"1024","<span style=""color:blue"">Prüfung</span>","65","main","a","1","8","0","1","html-keyboard-response","71","308445","0.0-6.0-1.23","104","13.1.2020","14:13:15"
