"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"1159","<span style=""color:purple"">Verspätung</span>","68","test","d","1","2","2","1","html-keyboard-response","7","430336","0.0-4.0-1.0","305","7.1.2020","19:09:02"
"561","<span style=""color:blue"">Unglück</span>","65","test","a","1","3","0","1","html-keyboard-response","9","432616","0.0-4.0-1.1","305","7.1.2020","19:09:02"
"669","<span style=""color:blue"">Stift</span>","65","test","a","2","3","0","1","html-keyboard-response","11","434897","0.0-4.0-1.2","305","7.1.2020","19:09:02"
"1757","<span style=""color:purple"">Glas</span>","68","test","d","2","2","2","1","html-keyboard-response","13","437176","0.0-4.0-1.3","305","7.1.2020","19:09:02"
"1094","<span style=""color:blue"">Tuch</span>","65","test","a","2","0","0","1","html-keyboard-response","15","439440","0.0-4.0-1.4","305","7.1.2020","19:09:02"
"739","<span style=""color:green"">Trauer</span>","87","test","w","1","1","1","1","html-keyboard-response","17","441717","0.0-4.0-1.5","305","7.1.2020","19:09:02"
"635","<span style=""color:blue"">Unfall</span>","65","test","a","1","0","0","1","html-keyboard-response","19","443997","0.0-4.0-1.6","305","7.1.2020","19:09:02"
"535","<span style=""color:green"">Würfel</span>","87","test","w","2","1","1","1","html-keyboard-response","21","446266","0.0-4.0-1.7","305","7.1.2020","19:09:02"
"582","<span style=""color:blue"">Zerstörung</span>","65","main","a","1","8","0","1","html-keyboard-response","24","465167","0.0-6.0-1.0","305","7.1.2020","19:09:02"
"634","<span style=""color:green"">Fahrzeug</span>","87","main","w","2","4","1","1","html-keyboard-response","26","467446","0.0-6.0-1.1","305","7.1.2020","19:09:02"
"842","<span style=""color:blue"">Anker</span>","65","main","a","2","0","0","1","html-keyboard-response","28","469726","0.0-6.0-1.2","305","7.1.2020","19:09:02"
"485","<span style=""color:purple"">Schuhe</span>","68","main","d","2","14","2","1","html-keyboard-response","30","471997","0.0-6.0-1.3","305","7.1.2020","19:09:02"
"581","<span style=""color:purple"">Kälte</span>","68","main","d","1","10","2","1","html-keyboard-response","32","474272","0.0-6.0-1.4","305","7.1.2020","19:09:02"
"652","<span style=""color:purple"">Tod</span>","68","main","d","1","4","2","1","html-keyboard-response","34","476542","0.0-6.0-1.5","305","7.1.2020","19:09:02"
"670","<span style=""color:green"">Stadt</span>","87","main","w","2","10","1","1","html-keyboard-response","36","478796","0.0-6.0-1.6","305","7.1.2020","19:09:02"
