"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"1009","<span style=""color:green"">Fenster</span>","87","main","w","2","7","1","1","html-keyboard-response","33","331825","0.0-6.0-1.4","601","1/11/2020","11:13:29 AM"
"555","<span style=""color:blue"">Straße</span>","65","main","a","2","9","0","1","html-keyboard-response","35","334080","0.0-6.0-1.5","601","1/11/2020","11:13:29 AM"
"567","<span style=""color:blue"">Zerstörung</span>","65","main","a","1","2","0","1","html-keyboard-response","37","336333","0.0-6.0-1.6","601","1/11/2020","11:13:29 AM"
"564","<span style=""color:blue"">Grab</span>","65","main","a","1","5","0","1","html-keyboard-response","39","338586","0.0-6.0-1.7","601","1/11/2020","11:13:29 AM"
"636","<span style=""color:blue"">Diebstahl</span>","65","main","a","1","11","0","1","html-keyboard-response","41","340840","0.0-6.0-1.8","601","1/11/2020","11:13:29 AM"
"416","<span style=""color:blue"">Krankheit</span>","65","main","a","1","8","0","1","html-keyboard-response","43","343093","0.0-6.0-1.9","601","1/11/2020","11:13:29 AM"
"520","<span style=""color:blue"">Papier</span>","65","main","a","2","3","0","1","html-keyboard-response","45","345346","0.0-6.0-1.10","601","1/11/2020","11:13:29 AM"
"625","<span style=""color:purple"">Schrank</span>","68","main","d","2","5","2","1","html-keyboard-response","47","347601","0.0-6.0-1.11","601","1/11/2020","11:13:29 AM"
"528","<span style=""color:blue"">Ebola</span>","65","main","a","1","14","0","1","html-keyboard-response","49","349855","0.0-6.0-1.12","601","1/11/2020","11:13:29 AM"
"533","<span style=""color:blue"">Flasche</span>","65","main","a","2","6","0","1","html-keyboard-response","51","352109","0.0-6.0-1.13","601","1/11/2020","11:13:29 AM"
"582","<span style=""color:blue"">Schal</span>","65","main","a","2","15","0","1","html-keyboard-response","53","354364","0.0-6.0-1.14","601","1/11/2020","11:13:29 AM"
"568","<span style=""color:purple"">Stuhl</span>","68","main","d","2","2","2","1","html-keyboard-response","55","356617","0.0-6.0-1.15","601","1/11/2020","11:13:29 AM"
"549","<span style=""color:green"">Hunger</span>","87","main","w","1","15","1","1","html-keyboard-response","57","358872","0.0-6.0-1.16","601","1/11/2020","11:13:29 AM"
"636","<span style=""color:purple"">Fahrzeug</span>","68","main","d","2","14","2","1","html-keyboard-response","59","361127","0.0-6.0-1.17","601","1/11/2020","11:13:29 AM"
"720","<span style=""color:green"">Tod</span>","87","main","w","1","6","1","1","html-keyboard-response","61","363386","0.0-6.0-1.18","601","1/11/2020","11:13:29 AM"
"617","<span style=""color:purple"">Lampe</span>","68","main","d","2","8","2","1","html-keyboard-response","63","365639","0.0-6.0-1.19","601","1/11/2020","11:13:29 AM"
"459","<span style=""color:green"">Stadt</span>","87","main","w","2","13","1","1","html-keyboard-response","65","367893","0.0-6.0-1.20","601","1/11/2020","11:13:29 AM"
"552","<span style=""color:blue"">Schuhe</span>","65","main","a","2","0","0","1","html-keyboard-response","67","370147","0.0-6.0-1.21","601","1/11/2020","11:13:29 AM"
"575","<span style=""color:purple"">Mord</span>","68","main","d","1","10","2","1","html-keyboard-response","69","372404","0.0-6.0-1.22","601","1/11/2020","11:13:29 AM"
"574","<span style=""color:green"">Ekel</span>","87","main","w","1","0","1","1","html-keyboard-response","71","374657","0.0-6.0-1.23","601","1/11/2020","11:13:29 AM"
"615","<span style=""color:green"">Schulden</span>","87","main","w","1","9","1","1","html-keyboard-response","73","376910","0.0-6.0-1.24","601","1/11/2020","11:13:29 AM"
"558","<span style=""color:green"">Prüfung</span>","87","main","w","1","3","1","1","html-keyboard-response","75","379164","0.0-6.0-1.25","601","1/11/2020","11:13:29 AM"
"442","<span style=""color:green"">Pflanze</span>","87","main","w","2","4","1","1","html-keyboard-response","77","381416","0.0-6.0-1.26","601","1/11/2020","11:13:29 AM"
"558","<span style=""color:blue"">Stein</span>","65","main","a","2","12","0","1","html-keyboard-response","79","383670","0.0-6.0-1.27","601","1/11/2020","11:13:29 AM"
"643","<span style=""color:green"">Haus</span>","65","main","w","2","10","1","0","html-keyboard-response","81","385922","0.0-6.0-1.28","601","1/11/2020","11:13:29 AM"
"690","<span style=""color:purple"">Kälte</span>","68","main","d","1","1","2","1","html-keyboard-response","84","392178","0.0-6.0-1.29","601","1/11/2020","11:13:29 AM"
"621","<span style=""color:purple"">Bombe</span>","68","main","d","1","13","2","1","html-keyboard-response","86","394431","0.0-6.0-1.30","601","1/11/2020","11:13:29 AM"
"null","<span style=""color:green"">Tür</span>","-999","main","w","2","1","1","-999","html-keyboard-response","88","396683","0.0-6.0-1.31","601","1/11/2020","11:13:29 AM"
