"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"671","<span style=""color:blue"">Stein</span>","65","main","a","2","9","0","1","html-keyboard-response","56","167634","0.0-6.0-1.15","703","6.1.2020","16:10:23"
"1155","<span style=""color:purple"">Krieg</span>","68","main","d","1","4","2","1","html-keyboard-response","58","169886","0.0-6.0-1.16","703","6.1.2020","16:10:23"
"1079","<span style=""color:green"">Panik</span>","87","main","w","1","12","1","1","html-keyboard-response","60","172137","0.0-6.0-1.17","703","6.1.2020","16:10:23"
"732","<span style=""color:blue"">Schulden</span>","65","main","a","1","5","0","1","html-keyboard-response","62","174390","0.0-6.0-1.18","703","6.1.2020","16:10:23"
"919","<span style=""color:green"">Stadt</span>","87","main","w","2","13","1","1","html-keyboard-response","64","176641","0.0-6.0-1.19","703","6.1.2020","16:10:23"
"764","<span style=""color:green"">Krankheit</span>","87","main","w","1","15","1","1","html-keyboard-response","66","178895","0.0-6.0-1.20","703","6.1.2020","16:10:23"
"764","<span style=""color:green"">Tod</span>","87","main","w","1","3","1","1","html-keyboard-response","68","181148","0.0-6.0-1.21","703","6.1.2020","16:10:23"
"1020","<span style=""color:purple"">Schal</span>","68","main","d","2","14","2","1","html-keyboard-response","70","183401","0.0-6.0-1.22","703","6.1.2020","16:10:23"
"852","<span style=""color:purple"">Kälte</span>","68","main","d","1","10","2","1","html-keyboard-response","72","185654","0.0-6.0-1.23","703","6.1.2020","16:10:23"
"604","<span style=""color:purple"">Anker</span>","68","main","d","2","2","2","1","html-keyboard-response","74","187908","0.0-6.0-1.24","703","6.1.2020","16:10:23"
"859","<span style=""color:green"">Tür</span>","87","main","w","2","10","1","1","html-keyboard-response","76","190160","0.0-6.0-1.25","703","6.1.2020","16:10:23"
"677","<span style=""color:green"">Fahrzeug</span>","87","main","w","2","4","1","1","html-keyboard-response","78","192411","0.0-6.0-1.26","703","6.1.2020","16:10:23"
"617","<span style=""color:green"">Diebstahl</span>","87","main","w","1","9","1","1","html-keyboard-response","80","194664","0.0-6.0-1.27","703","6.1.2020","16:10:23"
"629","<span style=""color:blue"">Bombe</span>","65","main","a","1","14","0","1","html-keyboard-response","82","196917","0.0-6.0-1.28","703","6.1.2020","16:10:23"
"791","<span style=""color:green"">Grab</span>","87","main","w","1","0","1","1","html-keyboard-response","84","199168","0.0-6.0-1.29","703","6.1.2020","16:10:23"
"701","<span style=""color:blue"">Fenster</span>","65","main","a","2","15","0","1","html-keyboard-response","86","201421","0.0-6.0-1.30","703","6.1.2020","16:10:23"
"774","<span style=""color:purple"">Zerstörung</span>","68","main","d","1","7","2","1","html-keyboard-response","88","203672","0.0-6.0-1.31","703","6.1.2020","16:10:23"
