"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"1238","<span style=""color:blue"">Unfall</span>","65","test","a","1","0","0","1","html-keyboard-response","7","133228","0.0-4.0-1.0","0","14.1.2020","14:57:27"
"1183","<span style=""color:blue"">Unglück</span>","65","test","a","1","3","0","1","html-keyboard-response","9","135522","0.0-4.0-1.1","0","14.1.2020","14:57:27"
"767","<span style=""color:green"">Trauer</span>","87","test","w","1","1","1","1","html-keyboard-response","11","137811","0.0-4.0-1.2","0","14.1.2020","14:57:27"
"765","<span style=""color:purple"">Verspätung</span>","68","test","d","1","2","2","1","html-keyboard-response","13","140098","0.0-4.0-1.3","0","14.1.2020","14:57:27"
"958","<span style=""color:blue"">Stift</span>","65","test","a","2","3","0","1","html-keyboard-response","15","142378","0.0-4.0-1.4","0","14.1.2020","14:57:27"
"1632","<span style=""color:purple"">Glas</span>","68","test","d","2","2","2","1","html-keyboard-response","17","144670","0.0-4.0-1.5","0","14.1.2020","14:57:27"
"642","<span style=""color:blue"">Tuch</span>","65","test","a","2","0","0","1","html-keyboard-response","19","146948","0.0-4.0-1.6","0","14.1.2020","14:57:27"
"613","<span style=""color:green"">Würfel</span>","87","test","w","2","1","1","1","html-keyboard-response","21","149225","0.0-4.0-1.7","0","14.1.2020","14:57:27"
"445","<span style=""color:blue"">Krieg</span>","65","main","a","1","2","0","1","html-keyboard-response","24","162778","0.0-6.0-1.0","0","14.1.2020","14:57:27"
"810","<span style=""color:green"">Diebstahl</span>","87","main","w","1","12","1","1","html-keyboard-response","26","165072","0.0-6.0-1.1","0","14.1.2020","14:57:27"
"657","<span style=""color:green"">Haus</span>","87","main","w","2","1","1","1","html-keyboard-response","28","167361","0.0-6.0-1.2","0","14.1.2020","14:57:27"
"597","<span style=""color:blue"">Pflanze</span>","65","main","a","2","6","0","1","html-keyboard-response","30","169669","0.0-6.0-1.3","0","14.1.2020","14:57:27"
"606","<span style=""color:purple"">Stein</span>","68","main","d","2","8","2","1","html-keyboard-response","32","171966","0.0-6.0-1.4","0","14.1.2020","14:57:27"
"486","<span style=""color:purple"">Stadt</span>","68","main","d","2","11","2","1","html-keyboard-response","34","174256","0.0-6.0-1.5","0","14.1.2020","14:57:27"
"589","<span style=""color:green"">Schal</span>","87","main","w","2","13","1","1","html-keyboard-response","36","176586","0.0-6.0-1.6","0","14.1.2020","14:57:27"
"763","<span style=""color:green"">Zerstörung</span>","87","main","w","1","6","1","1","html-keyboard-response","38","178874","0.0-6.0-1.7","0","14.1.2020","14:57:27"
"445","<span style=""color:green"">Schrank</span>","87","main","w","2","7","1","1","html-keyboard-response","40","181167","0.0-6.0-1.8","0","14.1.2020","14:57:27"
"443","<span style=""color:purple"">Papier</span>","68","main","d","2","2","2","1","html-keyboard-response","42","183475","0.0-6.0-1.9","0","14.1.2020","14:57:27"
"515","<span style=""color:purple"">Prüfung</span>","68","main","d","1","10","2","1","html-keyboard-response","44","185761","0.0-6.0-1.10","0","14.1.2020","14:57:27"
"624","<span style=""color:blue"">Ebola</span>","65","main","a","1","8","0","1","html-keyboard-response","46","188040","0.0-6.0-1.11","0","14.1.2020","14:57:27"
"529","<span style=""color:blue"">Kälte</span>","65","main","a","1","11","0","1","html-keyboard-response","48","190329","0.0-6.0-1.12","0","14.1.2020","14:57:27"
"541","<span style=""color:blue"">Fenster</span>","65","main","a","2","15","0","1","html-keyboard-response","50","192605","0.0-6.0-1.13","0","14.1.2020","14:57:27"
"503","<span style=""color:blue"">Straße</span>","65","main","a","2","12","0","1","html-keyboard-response","52","194875","0.0-6.0-1.14","0","14.1.2020","14:57:27"
"623","<span style=""color:purple"">Panik</span>","68","main","d","1","13","2","1","html-keyboard-response","54","197160","0.0-6.0-1.15","0","14.1.2020","14:57:27"
"558","<span style=""color:blue"">Anker</span>","65","main","a","2","3","0","1","html-keyboard-response","56","199450","0.0-6.0-1.16","0","14.1.2020","14:57:27"
"705","<span style=""color:green"">Ekel</span>","87","main","w","1","0","1","1","html-keyboard-response","58","201727","0.0-6.0-1.17","0","14.1.2020","14:57:27"
"579","<span style=""color:blue"">Lampe</span>","65","main","a","2","9","0","1","html-keyboard-response","60","204010","0.0-6.0-1.18","0","14.1.2020","14:57:27"
"721","<span style=""color:green"">Fahrzeug</span>","65","main","w","2","4","1","0","html-keyboard-response","62","206322","0.0-6.0-1.19","0","14.1.2020","14:57:27"
"884","<span style=""color:green"">Stress</span>","87","main","w","1","9","1","1","html-keyboard-response","65","212623","0.0-6.0-1.20","0","14.1.2020","14:57:27"
"621","<span style=""color:blue"">Stuhl</span>","65","main","a","2","0","0","1","html-keyboard-response","67","214897","0.0-6.0-1.21","0","14.1.2020","14:57:27"
"629","<span style=""color:purple"">Schulden</span>","68","main","d","1","7","2","1","html-keyboard-response","69","217197","0.0-6.0-1.22","0","14.1.2020","14:57:27"
"851","<span style=""color:purple"">Flasche</span>","68","main","d","2","5","2","1","html-keyboard-response","71","219488","0.0-6.0-1.23","0","14.1.2020","14:57:27"
